Monitor,Model,ID Dataset,OOD Dataset,OOD Type,Case,Num optimization set samples,Num evaluation set samples,Ratio Reject Optimization set Expected,Ratio Reject Evaluation set Expected,Optimal approach,Optimal_threshold,Cheat threshold evaluation,Optimal score_optimization set,Precision_optimization,Recall_optimization,Specificity_optimization,Optimal score_evaluation,Cheat score evaluation,f1-score_evaluation,gmean_evaluation,youden_evaluation,recall-score_evaluation,precision-score_evaluation,accuracy-score_evaluation,specificity-score_evaluation,fpr-score_evaluation,tpr-score_evaluation,MCC-score_evaluation,Kappa-score_evaluation,AUROC-score_optimization,AUPR_rejectPosi-score_optimization,TPR@95TNR-score_optimization,AUROC-score_evaluation,AUPR_rejecPosi-score_evaluation,TPR@95TNR-score_evaluation
EnergyMonitor,resnet,cifar100,cifar100,brightness,Case1,10000,10000,0.4685,0.4802,f1,-8.176808,-8.581814,0.791232,0.712284299,0.889861259,0.683160865,0.790117,0.790685,0.790117,0.772107,0.557985,0.882341,0.715347,0.7749,0.675644,0.324356,0.882341,0.567297213,0.553067151,0.8660821,0.822887423,0.392102455,0.85726567,0.816619938,0.348396501
EnergyMonitor,resnet,cifar100,cifar100,brightness,Case2,106032,10000,0.870331598,0.4802,f1,-27.311348,-8.581814,0.930671,0.870331598,1,0,0.648831,0.790685,0.648831,0,0,1,0.4802,0.4802,0,1,1,0,0,0.633493854,0.906720877,0.079732995,0.85726567,0.816619938,0.348396501
EnergyMonitor,resnet,cifar100,cifar100,brightness,Case3,101032,10000,0.877236915,0.4802,f1,-27.311348,-8.581814,0.934604,0.877236915,1,0,0.648831,0.790685,0.648831,0,0,1,0.4802,0.4802,0,1,1,0,0,0.630550043,0.91004362,0.072989653,0.85726567,0.816619938,0.348396501
EnergyMonitor,resnet,cifar100,cifar100,brightness,Case0,5000,10000,0.2062,0.4802,gmean,-8.306097,-7.659124,0.774192,0.465357968,0.781765276,0.766691862,0.76764,0.780707,0.789527,0.76764,0.552543,0.891712,0.708354,0.7717,0.660831,0.339169,0.891712,0.564577807,0.547147984,0.843307578,0.556893769,0.323957323,0.85726567,0.816619938,0.348396501
EnergyMonitor,resnet,cifar100,cifar100,brightness,Case1,10000,10000,0.4685,0.4802,gmean,-7.688656,-7.659124,0.789466,0.740435109,0.842689434,0.739604892,0.779842,0.780707,0.783929,0.779842,0.563075,0.832986,0.740329,0.7795,0.730088,0.269912,0.832986,0.564469569,0.560403088,0.8660821,0.822887423,0.392102455,0.85726567,0.816619938,0.348396501
EnergyMonitor,resnet,cifar100,cifar100,brightness,Case2,106032,10000,0.870331598,0.4802,gmean,-7.574295,-7.659124,0.601095,0.907329804,0.659287193,0.548039857,0.778074,0.780707,0.779156,0.778074,0.558037,0.817368,0.744358,0.7775,0.740669,0.259331,0.817368,0.558432544,0.555960085,0.633493854,0.906720877,0.079732995,0.85726567,0.816619938,0.348396501
EnergyMonitor,resnet,cifar100,cifar100,brightness,Case3,101032,10000,0.877236915,0.4802,gmean,-7.634814,-7.659124,0.600357,0.912213919,0.659738912,0.546319439,0.778292,0.780707,0.780781,0.778292,0.559122,0.824032,0.741845,0.7778,0.73509,0.26491,0.824032,0.559934182,0.556772461,0.630550043,0.91004362,0.072989653,0.85726567,0.816619938,0.348396501
EnergyMonitor,resnet,cifar100,cifar100,brightness,Case0,5000,10000,0.2062,0.4802,95tnr,-6.285718,-5.712136,0,0.626641651,0.323957323,0.949861426,0,0,0.685393,0.720513,0.472758,0.58434,0.828706,0.7424,0.888419,0.111581,0.58434,0.499106208,0.478128985,0.843307578,0.556893769,0.323957323,0.85726567,0.816619938,0.348396501
EnergyMonitor,resnet,cifar100,cifar100,brightness,Case1,10000,10000,0.4685,0.4802,95tnr,-5.815095,-5.712136,0,0.873514028,0.392102455,0.949952963,0,0,0.545066,0.612408,0.339523,0.398584,0.861774,0.6805,0.940939,0.059061,0.398584,0.408095612,0.3466193,0.8660821,0.822887423,0.392102455,0.85726567,0.816619938,0.348396501
EnergyMonitor,resnet,cifar100,cifar100,brightness,Case2,106032,10000,0.870331598,0.4802,95tnr,-5.387964,-5.712136,0,0.914491673,0.079732995,0.949959997,0,0,0.281096,0.404614,0.149283,0.166597,0.898876,0.5908,0.982686,0.017314,0.166597,0.261929905,0.15406376,0.633493854,0.906720877,0.079732995,0.85726567,0.816619938,0.348396501
EnergyMonitor,resnet,cifar100,cifar100,brightness,Case3,101032,10000,0.877236915,0.4802,95tnr,-5.380366,-5.712136,0,0.912411848,0.072989653,0.949931468,0,0,0.274876,0.399386,0.145487,0.162224,0.899538,0.589,0.983263,0.016737,0.162224,0.258442276,0.150175663,0.630550043,0.91004362,0.072989653,0.85726567,0.816619938,0.348396501
EnergyMonitor,resnet,cifar100,cifar100,blur,Case0,5000,10000,0.2062,0.5916,f1,-7.768138,-10.192182,0.587045,0.503822099,0.703200776,0.82010582,0.65318,0.796143,0.65318,0.664952,0.353372,0.551217,0.801425,0.6537,0.802155,0.197845,0.551217,0.353574566,0.330246523,0.843307578,0.556893769,0.323957323,0.769478916,0.787991532,0.17765382
EnergyMonitor,resnet,cifar100,cifar100,blur,Case1,10000,10000,0.582,0.5916,f1,-10.28266,-10.192182,0.798099,0.711251512,0.909106529,0.486124402,0.794921,0.796143,0.794921,0.646245,0.366392,0.904834,0.708819,0.7238,0.461557,0.538443,0.904834,0.418857034,0.390619727,0.77516323,0.785144022,0.180412371,0.769478916,0.787991532,0.17765382
EnergyMonitor,resnet,cifar100,cifar100,blur,Case2,106032,10000,0.859825336,0.5916,f1,-27.311348,-10.192182,0.92463,0.859825336,1,0,0.743403,0.796143,0.743403,0,0,1,0.5916,0.5916,0,1,1,0,0,0.639810508,0.901794303,0.086718073,0.769478916,0.787991532,0.17765382
EnergyMonitor,resnet,cifar100,cifar100,blur,Case3,101032,10000,0.854976641,0.5916,f1,-27.311348,-10.192182,0.921819,0.854976641,1,0,0.743403,0.796143,0.743403,0,0,1,0.5916,0.5916,0,1,1,0,0,0.645271465,0.900255789,0.08987034,0.769478916,0.787991532,0.17765382
EnergyMonitor,resnet,cifar100,cifar100,blur,Case0,5000,10000,0.2062,0.5916,gmean,-8.306097,-8.756066,0.774192,0.465357968,0.781765276,0.766691862,0.697393,0.714184,0.713373,0.697393,0.398026,0.651454,0.7883,0.6903,0.746572,0.253428,0.651454,0.39138581,0.383108921,0.843307578,0.556893769,0.323957323,0.769478916,0.787991532,0.17765382
EnergyMonitor,resnet,cifar100,cifar100,blur,Case1,10000,10000,0.582,0.5916,gmean,-9.072178,-8.756066,0.720172,0.766019087,0.77233677,0.6715311,0.713579,0.714184,0.771848,0.713579,0.432582,0.778567,0.765243,0.7277,0.654016,0.345984,0.778567,0.434377583,0.434278117,0.77516323,0.785144022,0.180412371,0.769478916,0.787991532,0.17765382
EnergyMonitor,resnet,cifar100,cifar100,blur,Case2,106032,10000,0.859825336,0.5916,gmean,-7.418603,-8.756066,0.60545,0.901259012,0.654060042,0.560452129,0.635506,0.714184,0.604626,0.635506,0.320214,0.481575,0.812144,0.6274,0.838639,0.161361,0.481575,0.329820912,0.293426186,0.639810508,0.901794303,0.086718073,0.769478916,0.787991532,0.17765382
EnergyMonitor,resnet,cifar100,cifar100,blur,Case3,101032,10000,0.854976641,0.5916,gmean,-7.11325,-8.756066,0.610992,0.902017486,0.617492475,0.604559105,0.597808,0.714184,0.547868,0.597808,0.279862,0.411596,0.819038,0.5981,0.868266,0.131734,0.411596,0.300966788,0.251770469,0.645271465,0.900255789,0.08987034,0.769478916,0.787991532,0.17765382
EnergyMonitor,resnet,cifar100,cifar100,blur,Case0,5000,10000,0.2062,0.5916,95tnr,-6.285718,-6.190039,0,0.626641651,0.323957323,0.949861426,0,0,0.323136,0.434796,0.145363,0.199966,0.841394,0.5044,0.945397,0.054603,0.199966,0.205551232,0.12413725,0.843307578,0.556893769,0.323957323,0.769478916,0.787991532,0.17765382
EnergyMonitor,resnet,cifar100,cifar100,blur,Case1,10000,10000,0.582,0.5916,95tnr,-6.236288,-6.190039,0,0.833995234,0.180412371,0.95,0,0,0.310045,0.424387,0.137273,0.190162,0.838926,0.4993,0.947111,0.052889,0.190162,0.198012975,0.116982423,0.77516323,0.785144022,0.180412371,0.769478916,0.787991532,0.17765382
EnergyMonitor,resnet,cifar100,cifar100,blur,Case2,106032,10000,0.859825336,0.5916,95tnr,-5.383493,-6.190039,0,0.913988439,0.086718073,0.949942811,0,0,0.038303,0.139599,0.013486,0.019608,0.822695,0.4175,0.993879,0.006121,0.019608,0.056224654,0.011063995,0.639810508,0.901794303,0.086718073,0.769478916,0.787991532,0.17765382
EnergyMonitor,resnet,cifar100,cifar100,blur,Case3,101032,10000,0.854976641,0.5916,95tnr,-5.379938,-6.190039,0,0.913724105,0.08987034,0.9499727,0,0,0.038303,0.139599,0.013486,0.019608,0.822695,0.4175,0.993879,0.006121,0.019608,0.056224654,0.011063995,0.645271465,0.900255789,0.08987034,0.769478916,0.787991532,0.17765382
EnergyMonitor,resnet,cifar100,cifar100,pixelization,Case0,5000,10000,0.2062,0.471,f1,-7.768138,-8.722602,0.587045,0.503822099,0.703200776,0.82010582,0.753473,0.771142,0.753473,0.758048,0.517292,0.788747,0.721219,0.7569,0.728544,0.271456,0.788747,0.516656611,0.514650139,0.843307578,0.556893769,0.323957323,0.832036009,0.778384372,0.279830149
EnergyMonitor,resnet,cifar100,cifar100,pixelization,Case1,10000,10000,0.4559,0.471,f1,-8.631475,-8.722602,0.764354,0.673636668,0.883307743,0.641426208,0.770557,0.771142,0.770557,0.749635,0.51924,0.882378,0.68389,0.7525,0.636862,0.363138,0.882378,0.530826498,0.511107828,0.84183294,0.788959065,0.332967756,0.832036009,0.778384372,0.279830149
EnergyMonitor,resnet,cifar100,cifar100,pixelization,Case2,106032,10000,0.871199261,0.471,f1,-27.311348,-8.722602,0.931167,0.871199261,1,0,0.640381,0.771142,0.640381,0,0,1,0.471,0.471,0,1,1,0,0,0.632193132,0.907473597,0.082056834,0.832036009,0.778384372,0.279830149
EnergyMonitor,resnet,cifar100,cifar100,pixelization,Case3,101032,10000,0.879394647,0.471,f1,-27.311348,-8.722602,0.935828,0.879394647,1,0,0.640381,0.771142,0.640381,0,0,1,0.471,0.471,0,1,1,0,0,0.62773866,0.911603336,0.076862471,0.832036009,0.778384372,0.279830149
EnergyMonitor,resnet,cifar100,cifar100,pixelization,Case0,5000,10000,0.2062,0.471,gmean,-8.306097,-8.10925,0.774192,0.465357968,0.781765276,0.766691862,0.757903,0.760945,0.768554,0.757903,0.526424,0.853079,0.699269,0.758,0.673346,0.326654,0.853079,0.531487216,0.520152409,0.843307578,0.556893769,0.323957323,0.832036009,0.778384372,0.279830149
EnergyMonitor,resnet,cifar100,cifar100,pixelization,Case1,10000,10000,0.4559,0.471,gmean,-7.768495,-8.10925,0.771601,0.721359796,0.805220443,0.739386142,0.758048,0.760945,0.753473,0.758048,0.517292,0.788747,0.721219,0.7569,0.728544,0.271456,0.788747,0.516656611,0.514650139,0.84183294,0.788959065,0.332967756,0.832036009,0.778384372,0.279830149
EnergyMonitor,resnet,cifar100,cifar100,pixelization,Case2,106032,10000,0.871199261,0.471,gmean,-7.493715,-8.10925,0.600264,0.907960989,0.650046008,0.554294501,0.754192,0.760945,0.742233,0.754192,0.508399,0.750743,0.733914,0.7544,0.757656,0.242344,0.750743,0.507879779,0.507760785,0.632193132,0.907473597,0.082056834,0.832036009,0.778384372,0.279830149
EnergyMonitor,resnet,cifar100,cifar100,pixelization,Case3,101032,10000,0.879394647,0.471,gmean,-7.491295,-8.10925,0.597017,0.913174705,0.643612052,0.55379565,0.754179,0.760945,0.742179,0.754179,0.508376,0.750531,0.734012,0.7544,0.757845,0.242155,0.750531,0.507863969,0.50774934,0.62773866,0.911603336,0.076862471,0.832036009,0.778384372,0.279830149
EnergyMonitor,resnet,cifar100,cifar100,pixelization,Case0,5000,10000,0.2062,0.471,95tnr,-6.285718,-5.718394,0,0.626641651,0.323957323,0.949861426,0,0,0.6115,0.663903,0.388625,0.491083,0.810158,0.7061,0.897543,0.102457,0.491083,0.429502036,0.397201159,0.843307578,0.556893769,0.323957323,0.832036009,0.778384372,0.279830149
EnergyMonitor,resnet,cifar100,cifar100,pixelization,Case1,10000,10000,0.4559,0.471,95tnr,-5.839463,-5.718394,0,0.847571189,0.332967756,0.9498254,0,0,0.470499,0.555557,0.268148,0.32845,0.829046,0.6518,0.939698,0.060302,0.32845,0.343561412,0.277327681,0.84183294,0.788959065,0.332967756,0.832036009,0.778384372,0.279830149
EnergyMonitor,resnet,cifar100,cifar100,pixelization,Case2,106032,10000,0.871199261,0.471,95tnr,-5.388421,-5.718394,0,0.91734237,0.082056834,0.949989017,0,0,0.218189,0.35027,0.106149,0.125053,0.854862,0.5779,0.981096,0.018904,0.125053,0.20919361,0.111361312,0.632193132,0.907473597,0.082056834,0.832036009,0.778384372,0.279830149
EnergyMonitor,resnet,cifar100,cifar100,pixelization,Case3,101032,10000,0.879394647,0.471,95tnr,-5.380366,-5.718394,0,0.917999731,0.076862471,0.949938449,0,0,0.214882,0.347284,0.104026,0.12293,0.852725,0.5769,0.981096,0.018904,0.12293,0.206402753,0.109147253,0.62773866,0.911603336,0.076862471,0.832036009,0.778384372,0.279830149
EnergyMonitor,resnet,cifar100,cifar100,fgsm,Case0,5000,10000,0.2062,0.4892,f1,-7.768138,-8.296488,0.587045,0.503822099,0.703200776,0.82010582,0.781162,0.792725,0.781162,0.774786,0.552121,0.820523,0.745404,0.7751,0.731597,0.268403,0.820523,0.553635677,0.550946865,0.843307578,0.556893769,0.323957323,0.850596874,0.810405329,0.320727719
EnergyMonitor,resnet,cifar100,cifar100,fgsm,Case1,10000,10000,0.4766,0.4892,f1,-8.538426,-8.296488,0.790928,0.703183673,0.903692824,0.652655713,0.791022,0.792725,0.791022,0.76209,0.543452,0.893295,0.709761,0.7691,0.650157,0.349843,0.893295,0.558482958,0.540496708,0.858163765,0.812506573,0.350608477,0.850596874,0.810405329,0.320727719
EnergyMonitor,resnet,cifar100,cifar100,fgsm,Case2,106032,10000,0.869482798,0.4892,f1,-27.311348,-8.296488,0.930185,0.869482798,1,0,0.656997,0.792725,0.656997,0,0,1,0.4892,0.4892,0,1,1,0,0,0.63235231,0.906101846,0.081535474,0.850596874,0.810405329,0.320727719
EnergyMonitor,resnet,cifar100,cifar100,fgsm,Case3,101032,10000,0.875544382,0.4892,f1,-27.311348,-8.296488,0.933643,0.875544382,1,0,0.656997,0.792725,0.656997,0,0,1,0.4892,0.4892,0,1,1,0,0,0.629144361,0.909206156,0.078602275,0.850596874,0.810405329,0.320727719
EnergyMonitor,resnet,cifar100,cifar100,fgsm,Case0,5000,10000,0.2062,0.4892,gmean,-8.306097,-7.650729,0.774192,0.465357968,0.781765276,0.766691862,0.770301,0.776276,0.792178,0.770301,0.553758,0.87776,0.721802,0.7747,0.675998,0.324002,0.87776,0.563878594,0.551239773,0.843307578,0.556893769,0.323957323,0.850596874,0.810405329,0.320727719
EnergyMonitor,resnet,cifar100,cifar100,fgsm,Case1,10000,10000,0.4766,0.4892,gmean,-7.632451,-7.650729,0.78443,0.751838947,0.814939152,0.755063049,0.775894,0.776276,0.778371,0.775894,0.552826,0.804783,0.753637,0.7758,0.748042,0.251958,0.804783,0.553252107,0.552033488,0.858163765,0.812506573,0.350608477,0.850596874,0.810405329,0.320727719
EnergyMonitor,resnet,cifar100,cifar100,fgsm,Case2,106032,10000,0.869482798,0.4892,gmean,-7.493715,-7.650729,0.599716,0.906560214,0.647836604,0.555170171,0.775472,0.776276,0.774466,0.775472,0.551164,0.788635,0.760797,0.7753,0.762529,0.237471,0.788635,0.551090844,0.550737798,0.63235231,0.906101846,0.081535474,0.850596874,0.810405329,0.320727719
EnergyMonitor,resnet,cifar100,cifar100,fgsm,Case3,101032,10000,0.875544382,0.4892,gmean,-7.530041,-7.650729,0.597995,0.910555759,0.64585453,0.553682201,0.77378,0.776276,0.773736,0.77378,0.547948,0.791292,0.756942,0.7736,0.756656,0.243344,0.791292,0.547962735,0.547422885,0.629144361,0.909206156,0.078602275,0.850596874,0.810405329,0.320727719
EnergyMonitor,resnet,cifar100,cifar100,fgsm,Case0,5000,10000,0.2062,0.4892,95tnr,-6.285718,-5.749526,0,0.626641651,0.323957323,0.949861426,0,0,0.655937,0.696186,0.436563,0.541496,0.831711,0.7221,0.895067,0.104933,0.541496,0.468411802,0.439807644,0.843307578,0.556893769,0.323957323,0.850596874,0.810405329,0.320727719
EnergyMonitor,resnet,cifar100,cifar100,fgsm,Case1,10000,10000,0.4766,0.4892,95tnr,-5.815242,-5.749526,0,0.86445939,0.350608477,0.949942682,0,0,0.502167,0.578761,0.298109,0.355274,0.856158,0.6554,0.942835,0.057165,0.355274,0.370481152,0.301842358,0.858163765,0.812506573,0.350608477,0.850596874,0.810405329,0.320727719
EnergyMonitor,resnet,cifar100,cifar100,fgsm,Case2,106032,10000,0.869482798,0.4892,95tnr,-5.388416,-5.749526,0,0.915702278,0.081535474,0.949996387,0,0,0.231493,0.361879,0.115855,0.133279,0.879892,0.5671,0.982576,0.017424,0.133279,0.221102144,0.117971667,0.63235231,0.906101846,0.081535474,0.850596874,0.810405329,0.320727719
EnergyMonitor,resnet,cifar100,cifar100,fgsm,Case3,101032,10000,0.875544382,0.4892,95tnr,-5.390323,-5.749526,0,0.917040359,0.078602275,0.949976141,0,0,0.233688,0.363817,0.117286,0.13471,0.881016,0.5678,0.982576,0.017424,0.13471,0.222867393,0.119425035,0.629144361,0.909206156,0.078602275,0.850596874,0.810405329,0.320727719
EnergyMonitor,resnet,cifar100,cifar100,deepfool,Case0,5000,10000,0.2062,0.5112,f1,-7.768138,-9.270033,0.587045,0.503822099,0.703200776,0.82010582,0.739723,0.772983,0.739723,0.715472,0.43624,0.779734,0.703619,0.7195,0.656506,0.343494,0.779734,0.440039525,0.437323675,0.843307578,0.556893769,0.323957323,0.779493599,0.722647389,0.158646322
EnergyMonitor,resnet,cifar100,cifar100,deepfool,Case1,10000,10000,0.4972,0.5112,f1,-9.112621,-9.270033,0.77257,0.664111095,0.923370877,0.538186158,0.771277,0.772983,0.771277,0.692152,0.437704,0.91295,0.667668,0.7232,0.524755,0.475245,0.91295,0.477001912,0.441420149,0.789280032,0.726722864,0.179002414,0.779493599,0.722647389,0.158646322
EnergyMonitor,resnet,cifar100,cifar100,deepfool,Case2,106032,10000,0.867407952,0.5112,f1,-27.311348,-9.270033,0.928997,0.867407952,1,0,0.676548,0.772983,0.676548,0,0,1,0.5112,0.5112,0,1,1,0,0,0.653177416,0.912311712,0.09688713,0.779493599,0.722647389,0.158646322
EnergyMonitor,resnet,cifar100,cifar100,deepfool,Case3,101032,10000,0.871327896,0.5112,f1,-27.311348,-9.270033,0.93124,0.871327896,1,0,0.676548,0.772983,0.676548,0,0,1,0.5112,0.5112,0,1,1,0,0,0.674361733,0.922285702,0.116469011,0.779493599,0.722647389,0.158646322
EnergyMonitor,resnet,cifar100,cifar100,deepfool,Case0,5000,10000,0.2062,0.5112,gmean,-8.306097,-8.106348,0.774192,0.465357968,0.781765276,0.766691862,0.715477,0.718294,0.760437,0.715477,0.450662,0.844484,0.691605,0.728,0.606178,0.393822,0.844484,0.465127113,0.452956161,0.843307578,0.556893769,0.323957323,0.779493599,0.722647389,0.158646322
EnergyMonitor,resnet,cifar100,cifar100,deepfool,Case1,10000,10000,0.4972,0.5112,gmean,-7.860706,-8.106348,0.727687,0.698008658,0.810740145,0.653142403,0.715089,0.718294,0.742336,0.715089,0.437055,0.788732,0.701095,0.7201,0.648322,0.351678,0.788732,0.441958899,0.438310206,0.789280032,0.726722864,0.179002414,0.779493599,0.722647389,0.158646322
EnergyMonitor,resnet,cifar100,cifar100,deepfool,Case2,106032,10000,0.867407952,0.5112,gmean,-7.493715,-8.106348,0.616891,0.911177842,0.649929871,0.585532399,0.714086,0.718294,0.727968,0.714086,0.429447,0.744914,0.711776,0.7154,0.684534,0.315466,0.744914,0.43039549,0.429906093,0.653177416,0.912311712,0.09688713,0.779493599,0.722647389,0.158646322
EnergyMonitor,resnet,cifar100,cifar100,deepfool,Case3,101032,10000,0.871327896,0.5112,gmean,-7.574295,-8.106348,0.634964,0.920163783,0.656068248,0.614538462,0.715082,0.718294,0.732128,0.715082,0.432405,0.75626,0.709488,0.7171,0.676146,0.323854,0.75626,0.434050591,0.433059588,0.674361733,0.922285702,0.116469011,0.779493599,0.722647389,0.158646322
EnergyMonitor,resnet,cifar100,cifar100,deepfool,Case0,5000,10000,0.2062,0.5112,95tnr,-6.285718,-5.487541,0,0.626641651,0.323957323,0.949861426,0,0,0.589116,0.634893,0.316157,0.484937,0.750303,0.6542,0.831219,0.168781,0.484937,0.335997224,0.313615207,0.843307578,0.556893769,0.323957323,0.779493599,0.722647389,0.158646322
EnergyMonitor,resnet,cifar100,cifar100,deepfool,Case1,10000,10000,0.4972,0.5112,95tnr,-5.518126,-5.487541,0,0.779334501,0.179002414,0.949880668,0,0,0.284256,0.405969,0.119877,0.174296,0.770095,0.5513,0.945581,0.054419,0.174296,0.187339619,0.117788714,0.789280032,0.726722864,0.179002414,0.779493599,0.722647389,0.158646322
EnergyMonitor,resnet,cifar100,cifar100,deepfool,Case2,106032,10000,0.867407952,0.5112,95tnr,-5.429939,-5.487541,0,0.92687747,0.09688713,0.949996444,0,0,0.218279,0.349376,0.084581,0.127543,0.756381,0.533,0.957038,0.042962,0.127543,0.150644396,0.082999574,0.653177416,0.912311712,0.09688713,0.779493599,0.722647389,0.158646322
EnergyMonitor,resnet,cifar100,cifar100,deepfool,Case3,101032,10000,0.871327896,0.5112,95tnr,-5.495551,-5.487541,0,0.940383381,0.116469011,0.95,0,0,0.268045,0.392461,0.111013,0.162363,0.767808,0.5467,0.94865,0.05135,0.162363,0.178715917,0.109042645,0.674361733,0.922285702,0.116469011,0.779493599,0.722647389,0.158646322
EnergyMonitor,resnet,cifar100,cifar100,pgd,Case0,5000,10000,0.2062,0.5875,f1,-7.768138,-25.801512,0.587045,0.503822099,0.703200776,0.82010582,0.433461,0.740157,0.433461,0.500435,0.105594,0.317957,0.680758,0.5117,0.787636,0.212364,0.317957,0.116496716,0.094869133,0.843307578,0.556893769,0.323957323,0.52510007,0.642326025,0.09906383
EnergyMonitor,resnet,cifar100,cifar100,pgd,Case1,10000,10000,0.5774,0.5875,f1,-27.311348,-25.801512,0.732091,0.5774,1,0,0.740157,0.740157,0.740157,0,0,1,0.5875,0.5875,0,1,1,0,0,0.520680139,0.632302637,0.105819189,0.52510007,0.642326025,0.09906383
EnergyMonitor,resnet,cifar100,cifar100,pgd,Case2,106032,10000,0.860212011,0.5875,f1,-27.311348,-25.801512,0.924854,0.860212011,1,0,0.740157,0.740157,0.740157,0,0,1,0.5875,0.5875,0,1,1,0,0,0.65362388,0.904854218,0.088542923,0.52510007,0.642326025,0.09906383
EnergyMonitor,resnet,cifar100,cifar100,pgd,Case3,101032,10000,0.855837754,0.5875,f1,-12.318762,-25.801512,0.922875,0.861015693,0.994309968,0.047167868,0.644942,0.740157,0.644942,0.279503,-0.122883,0.776511,0.551499,0.4977,0.100606,0.899394,0.776511,-0.160004298,-0.134525907,0.67461082,0.906817991,0.092624932,0.52510007,0.642326025,0.09906383
EnergyMonitor,resnet,cifar100,cifar100,pgd,Case0,5000,10000,0.2062,0.5875,gmean,-8.306097,-9.278271,0.774192,0.465357968,0.781765276,0.766691862,0.529605,0.553839,0.487874,0.529605,0.114883,0.383489,0.670336,0.527,0.731394,0.268606,0.383489,0.119725657,0.105323138,0.843307578,0.556893769,0.323957323,0.52510007,0.642326025,0.09906383
EnergyMonitor,resnet,cifar100,cifar100,pgd,Case1,10000,10000,0.5774,0.5875,gmean,-9.255479,-9.278271,0.552661,0.641289438,0.485798407,0.628726929,0.553454,0.553839,0.563288,0.553454,0.113073,0.498043,0.648206,0.5463,0.61503,0.38497,0.498043,0.111857625,0.107776718,0.520680139,0.632302637,0.105819189,0.52510007,0.642326025,0.09906383
EnergyMonitor,resnet,cifar100,cifar100,pgd,Case2,106032,10000,0.860212011,0.5875,gmean,-7.418603,-9.278271,0.613006,0.903845297,0.667196579,0.56321684,0.477819,0.553839,0.395278,0.477819,0.102365,0.276426,0.693424,0.5031,0.825939,0.174061,0.276426,0.118991506,0.090784333,0.65362388,0.904854218,0.088542923,0.52510007,0.642326025,0.09906383
EnergyMonitor,resnet,cifar100,cifar100,pgd,Case3,101032,10000,0.855837754,0.5875,gmean,-7.47799,-9.278271,0.625884,0.904091653,0.702742087,0.5574322,0.483116,0.553839,0.403331,0.483116,0.105032,0.284426,0.693073,0.5056,0.820606,0.179394,0.284426,0.120877364,0.093355584,0.67461082,0.906817991,0.092624932,0.52510007,0.642326025,0.09906383
EnergyMonitor,resnet,cifar100,cifar100,pgd,Case0,5000,10000,0.2062,0.5875,95tnr,-6.285718,-6.037306,0,0.626641651,0.323957323,0.949861426,0,0,0.221997,0.349387,0.065583,0.130553,0.741063,0.4624,0.93503,0.06497,0.130553,0.105990061,0.055827534,0.843307578,0.556893769,0.323957323,0.52510007,0.642326025,0.09906383
EnergyMonitor,resnet,cifar100,cifar100,pgd,Case1,10000,10000,0.5774,0.5875,95tnr,-6.077149,-6.037306,0,0.742405832,0.105819189,0.949834359,0,0,0.180134,0.311832,0.050032,0.102638,0.735366,0.4511,0.947394,0.052606,0.102638,0.089771311,0.042310041,0.520680139,0.632302637,0.105819189,0.52510007,0.642326025,0.09906383
EnergyMonitor,resnet,cifar100,cifar100,pgd,Case2,106032,10000,0.860212011,0.5875,95tnr,-5.390323,-6.037306,0,0.915853935,0.088542923,0.949939279,0,0,0.050716,0.161038,0.015546,0.026213,0.777778,0.4235,0.989333,0.010667,0.026213,0.054934782,0.012901624,0.65362388,0.904854218,0.088542923,0.52510007,0.642326025,0.09906383
EnergyMonitor,resnet,cifar100,cifar100,pgd,Case3,101032,10000,0.855837754,0.5875,95tnr,-5.390992,-6.037306,0,0.916571298,0.092624932,0.949948507,0,0,0.050716,0.161038,0.015546,0.026213,0.777778,0.4235,0.989333,0.010667,0.026213,0.054934782,0.012901624,0.67461082,0.906817991,0.092624932,0.52510007,0.642326025,0.09906383
ReActMonitor_MSP,resnet,cifar10,cifar100,novelty_cifar100,Case0,5000,10000,0.0638,0.5314,f1,-5.147226,-5.790211,0.525424,0.42800789,0.680250784,0.938047426,0.741006,0.80795,0.741006,0.762826,0.55747,0.62213,0.916043,0.7689,0.935339,0.064661,0.62213,0.579235542,0.545736421,0.894521239,0.441776732,0.595611285,0.868439406,0.891521074,0.555890102
ReActMonitor_MSP,resnet,cifar10,cifar100,novelty_cifar100,Case1,10000,10000,0.5319,0.5314,f1,-5.803712,-5.790211,0.810022,0.827579443,0.793194209,0.812219611,0.806924,0.80795,0.806924,0.796914,0.59383,0.798269,0.815769,0.797,0.795561,0.204439,0.798269,0.593132524,0.59297756,0.868707241,0.889984863,0.56965595,0.868439406,0.891521074,0.555890102
ReActMonitor_MSP,resnet,cifar10,cifar100,novelty_cifar100,Case2,106032,10000,0.747934586,0.5314,f1,-8.096041,-5.790211,0.855792,0.747934586,1,0,0.694005,0.80795,0.694005,0,0,1,0.5314,0.5314,0,1,1,0,0,0.630366333,0.816118097,0.093726751,0.868439406,0.891521074,0.555890102
ReActMonitor_MSP,resnet,cifar10,cifar100,novelty_cifar100,Case3,101032,10000,0.735460052,0.5314,f1,-8.096041,-5.790211,0.847568,0.735460052,1,0,0.694005,0.80795,0.694005,0,0,1,0.5314,0.5314,0,1,1,0,0,0.629361065,0.805498994,0.092618263,0.868439406,0.891521074,0.555890102
