Monitor,Model,ID Dataset,OOD Dataset,OOD Type,Case,Num optimization set samples,Num evaluation set samples,Ratio Reject Optimization set Expected,Ratio Reject Evaluation set Expected,Optimal approach,Optimal_threshold,Cheat threshold evaluation,Optimal score_optimization set,Precision_optimization,Recall_optimization,Specificity_optimization,Optimal score_evaluation,Cheat score evaluation,f1-score_evaluation,gmean_evaluation,youden_evaluation,recall-score_evaluation,precision-score_evaluation,accuracy-score_evaluation,specificity-score_evaluation,fpr-score_evaluation,tpr-score_evaluation,MCC-score_evaluation,Kappa-score_evaluation,AUROC-score_optimization,AUPR_rejectPosi-score_optimization,TPR@95TNR-score_optimization,AUROC-score_evaluation,AUPR_rejecPosi-score_evaluation,TPR@95TNR-score_evaluation
GaussianMixtureMonitor,resnet,svhn,cifar10,novelty_cifar10,Case3,189208,18016,0.400575029,0.300233126,gmean,-1765.796271,-1814.07791,0.821175,0.71383336,0.883391387,0.763340269,0.933367,0.935108,0.894489,0.933367,0.866737,0.93178,0.860068,0.934003,0.934957,0.065043,0.93178,0.848022974,0.846585946,0.885370202,0.780570879,0.363560798,0.977377116,0.941567083,0.903679053
GaussianMixtureMonitor,resnet,svhn,cifar10,novelty_cifar10,Case0,25274,18016,0.502967476,0.300233126,95tnr,-1603.12559,-1624.399696,0,0.929238385,0.649779736,0.949928355,0,0,0.894035,0.925135,0.851015,0.899242,0.888889,0.936001,0.951773,0.048227,0.899242,0.848223749,0.848194569,0.907888591,0.913366194,0.649779736,0.977377116,0.941567083,0.903679053
GaussianMixtureMonitor,resnet,svhn,cifar10,novelty_cifar10,Case1,23470,18016,0.464763528,0.300233126,95tnr,-1603.12559,-1624.399696,0,0.939848905,0.900990099,0.949928355,0,0,0.894035,0.925135,0.851015,0.899242,0.888889,0.936001,0.951773,0.048227,0.899242,0.848223749,0.848194569,0.975986814,0.967834439,0.900990099,0.977377116,0.941567083,0.903679053
GaussianMixtureMonitor,resnet,svhn,cifar10,novelty_cifar10,Case2,194208,18016,0.41600758,0.300233126,95tnr,2176.853763,-1624.399696,0,0.836894935,0.360159422,0.949998237,0,0,0.457167,0.545718,0.295139,0.298946,0.971171,0.786856,0.996193,0.003807,0.298946,0.467101632,0.36782045,0.886431943,0.791869702,0.360159422,0.977377116,0.941567083,0.903679053
GaussianMixtureMonitor,resnet,svhn,cifar10,novelty_cifar10,Case3,189208,18016,0.400575029,0.300233126,95tnr,2176.853763,-1624.399696,0,0.829320412,0.363560798,0.949998237,0,0,0.457167,0.545718,0.295139,0.298946,0.971171,0.786856,0.996193,0.003807,0.298946,0.467101632,0.36782045,0.885370202,0.780570879,0.363560798,0.977377116,0.941567083,0.903679053
GaussianMixtureMonitor,resnet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case0,25274,18016,0.502967476,0.300233126,f1,-2060.365482,-1689.132855,0.848451,0.848885739,0.848017621,0.847237701,0.840259,0.898095,0.840259,0.912461,0.830007,0.983176,0.733618,0.887766,0.846831,0.153169,0.983176,0.77581805,0.756538663,0.907888591,0.913366194,0.649779736,0.976925211,0.939264671,0.90515807
GaussianMixtureMonitor,resnet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case1,23470,18016,0.464763528,0.300233126,f1,-1840.604695,-1689.132855,0.927586,0.915453977,0.940044004,0.924613915,0.889044,0.898095,0.889044,0.933319,0.86675,0.943612,0.840441,0.929285,0.923138,0.076862,0.943612,0.840427161,0.837403945,0.974820162,0.965516585,0.888155482,0.976925211,0.939264671,0.90515807
GaussianMixtureMonitor,resnet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case2,194208,18016,0.41600758,0.300233126,f1,-1842.21578,-1689.132855,0.800814,0.717772633,0.905584711,0.746349721,0.888831,0.898095,0.888831,0.93325,0.866618,0.943797,0.839914,0.929119,0.922821,0.077179,0.943797,0.840128954,0.837062607,0.886624787,0.792209822,0.361892267,0.976925211,0.939264671,0.90515807
GaussianMixtureMonitor,resnet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case3,189208,18016,0.400575029,0.300233126,f1,-1833.742714,-1689.132855,0.790788,0.705105415,0.900174161,0.748412922,0.890052,0.898095,0.890052,0.933674,0.867439,0.942873,0.842836,0.930062,0.924566,0.075434,0.942873,0.841847132,0.839010116,0.885935429,0.781814388,0.366925269,0.976925211,0.939264671,0.90515807
GaussianMixtureMonitor,resnet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case0,25274,18016,0.502967476,0.300233126,gmean,-2017.928453,-1877.919602,0.849959,0.869565217,0.825991189,0.874621875,0.922423,0.934993,0.858095,0.922423,0.847783,0.975966,0.765627,0.903086,0.871817,0.128183,0.975966,0.799484653,0.786128621,0.907888591,0.913366194,0.649779736,0.976925211,0.939264671,0.90515807
GaussianMixtureMonitor,resnet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case1,23470,18016,0.464763528,0.300233126,gmean,-1840.604695,-1877.919602,0.932297,0.915453977,0.940044004,0.924613915,0.933319,0.934993,0.889044,0.933319,0.86675,0.943612,0.840441,0.929285,0.923138,0.076862,0.943612,0.840427161,0.837403945,0.974820162,0.965516585,0.888155482,0.976925211,0.939264671,0.90515807
GaussianMixtureMonitor,resnet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case2,194208,18016,0.41600758,0.300233126,gmean,-1765.796271,-1877.919602,0.823083,0.727624208,0.887501238,0.763340269,0.933275,0.934993,0.894391,0.933275,0.866552,0.931595,0.860044,0.933948,0.934957,0.065043,0.931595,0.847879565,0.846449002,0.886624787,0.792209822,0.361892267,0.976925211,0.939264671,0.90515807
GaussianMixtureMonitor,resnet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case3,189208,18016,0.400575029,0.300233126,gmean,-1765.796271,-1877.919602,0.821445,0.71396754,0.883971923,0.763340269,0.933275,0.934993,0.894391,0.933275,0.866552,0.931595,0.860044,0.933948,0.934957,0.065043,0.931595,0.847879565,0.846449002,0.885935429,0.781814388,0.366925269,0.976925211,0.939264671,0.90515807
GaussianMixtureMonitor,resnet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case0,25274,18016,0.502967476,0.300233126,95tnr,-1603.12559,-1624.399696,0,0.929238385,0.649779736,0.949928355,0,0,0.894137,0.92523,0.8512,0.899427,0.888909,0.936057,0.951773,0.048227,0.899427,0.848364324,0.848334208,0.907888591,0.913366194,0.649779736,0.976925211,0.939264671,0.90515807
GaussianMixtureMonitor,resnet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case1,23470,18016,0.464763528,0.300233126,95tnr,-1603.12559,-1624.399696,0,0.939032665,0.888155482,0.949928355,0,0,0.894137,0.92523,0.8512,0.899427,0.888909,0.936057,0.951773,0.048227,0.899427,0.848364324,0.848334208,0.974820162,0.965516585,0.888155482,0.976925211,0.939264671,0.90515807
GaussianMixtureMonitor,resnet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case2,194208,18016,0.41600758,0.300233126,95tnr,2176.853763,-1624.399696,0,0.837549056,0.361892267,0.949998237,0,0,0.426017,0.521559,0.269256,0.273063,0.968525,0.779085,0.996193,0.003807,0.273063,0.443375148,0.338682469,0.886624787,0.792209822,0.361892267,0.976925211,0.939264671,0.90515807
GaussianMixtureMonitor,resnet,svhn,tiny_imagenet,novelty_tiny_imagenet,Case3,189208,18016,0.400575029,0.300233126,95tnr,2176.853763,-1624.399696,0,0.830620352,0.366925269,0.949998237,0,0,0.426017,0.521559,0.269256,0.273063,0.968525,0.779085,0.996193,0.003807,0.273063,0.443375148,0.338682469,0.885935429,0.781814388,0.366925269,0.976925211,0.939264671,0.90515807
GaussianMixtureMonitor,resnet,svhn,lsun,novelty_lsun,Case0,25274,18016,0.502967476,0.300233126,f1,-2060.365482,-1720.41062,0.848451,0.848885739,0.848017621,0.847237701,0.836951,0.87784,0.836951,0.909367,0.823352,0.976521,0.732289,0.885768,0.846831,0.153169,0.976521,0.770228564,0.751774155,0.907888591,0.913366194,0.649779736,0.970978276,0.922480541,0.861711962
GaussianMixtureMonitor,resnet,svhn,lsun,novelty_lsun,Case1,23470,18016,0.464763528,0.300233126,f1,-1944.382617,-1720.41062,0.919193,0.892148404,0.947928126,0.900493552,0.867543,0.87784,0.867543,0.922136,0.84483,0.945092,0.801757,0.913355,0.899738,0.100262,0.945092,0.809809606,0.803806411,0.969262484,0.956806855,0.84946828,0.970978276,0.922480541,0.861711962
GaussianMixtureMonitor,resnet,svhn,lsun,novelty_lsun,Case2,194208,18016,0.41600758,0.300233126,f1,-1842.21578,-1720.41062,0.8017,0.718145924,0.907255669,0.746349721,0.875617,0.87784,0.875617,0.920828,0.84166,0.918839,0.836278,0.921625,0.922821,0.077179,0.918839,0.820522316,0.818588955,0.887742282,0.794397704,0.365791167,0.970978276,0.922480541,0.861711962
GaussianMixtureMonitor,resnet,svhn,lsun,novelty_lsun,Case3,189208,18016,0.400575029,0.300233126,f1,-1807.946167,-1720.41062,0.792721,0.709678765,0.897772852,0.754567257,0.877393,0.87784,0.877393,0.919904,0.839897,0.910889,0.846273,0.923568,0.929008,0.070992,0.910889,0.823154159,0.821979989,0.888258194,0.786389026,0.375448596,0.970978276,0.922480541,0.861711962
GaussianMixtureMonitor,resnet,svhn,lsun,novelty_lsun,Case0,25274,18016,0.502967476,0.300233126,gmean,-2017.928453,-1918.274946,0.849959,0.869565217,0.825991189,0.874621875,0.917781,0.922915,0.853155,0.917781,0.837985,0.966167,0.763812,0.900144,0.871817,0.128183,0.966167,0.791415607,0.779063467,0.907888591,0.913366194,0.649779736,0.970978276,0.922480541,0.861711962
GaussianMixtureMonitor,resnet,svhn,lsun,novelty_lsun,Case1,23470,18016,0.464763528,0.300233126,gmean,-1944.382617,-1918.274946,0.923906,0.892148404,0.947928126,0.900493552,0.922136,0.922915,0.867543,0.922136,0.84483,0.945092,0.801757,0.913355,0.899738,0.100262,0.945092,0.809809606,0.803806411,0.969262484,0.956806855,0.84946828,0.970978276,0.922480541,0.861711962
GaussianMixtureMonitor,resnet,svhn,lsun,novelty_lsun,Case2,194208,18016,0.41600758,0.300233126,gmean,-1687.522994,-1918.274946,0.824126,0.73665421,0.873477572,0.777562249,0.912288,0.922915,0.876783,0.912288,0.825706,0.880754,0.872847,0.925677,0.944951,0.055049,0.880754,0.823592813,0.823575648,0.887742282,0.794397704,0.365791167,0.970978276,0.922480541,0.861711962
GaussianMixtureMonitor,resnet,svhn,lsun,novelty_lsun,Case3,189208,18016,0.400575029,0.300233126,gmean,-1659.67508,-1918.274946,0.823656,0.726836496,0.867347477,0.782164774,0.909553,0.922915,0.875174,0.909553,0.820638,0.872989,0.877369,0.925233,0.947648,0.052352,0.872989,0.821813919,0.821808677,0.888258194,0.786389026,0.375448596,0.970978276,0.922480541,0.861711962
GaussianMixtureMonitor,resnet,svhn,lsun,novelty_lsun,Case0,25274,18016,0.502967476,0.300233126,95tnr,-1603.12559,-1624.399696,0,0.929238385,0.649779736,0.949928355,0,0,0.868879,0.901827,0.806275,0.854502,0.883748,0.922569,0.951773,0.048227,0.854502,0.814196331,0.813964318,0.907888591,0.913366194,0.649779736,0.970978276,0.922480541,0.861711962
GaussianMixtureMonitor,resnet,svhn,lsun,novelty_lsun,Case1,23470,18016,0.464763528,0.300233126,95tnr,-1603.12559,-1624.399696,0,0.936432542,0.84946828,0.949928355,0,0,0.868879,0.901827,0.806275,0.854502,0.883748,0.922569,0.951773,0.048227,0.854502,0.814196331,0.813964318,0.969262484,0.956806855,0.84946828,0.970978276,0.922480541,0.861711962
GaussianMixtureMonitor,resnet,svhn,lsun,novelty_lsun,Case2,194208,18016,0.41600758,0.300233126,95tnr,2176.853763,-1624.399696,0,0.839001817,0.365791167,0.949998237,0,0,0.35111,0.462611,0.21102,0.214827,0.960331,0.761601,0.996193,0.003807,0.214827,0.386422644,0.271099403,0.887742282,0.794397704,0.365791167,0.970978276,0.922480541,0.861711962
GaussianMixtureMonitor,resnet,svhn,lsun,novelty_lsun,Case3,189208,18016,0.400575029,0.300233126,95tnr,2176.853763,-1624.399696,0,0.833826589,0.375448596,0.949998237,0,0,0.35111,0.462611,0.21102,0.214827,0.960331,0.761601,0.996193,0.003807,0.214827,0.386422644,0.271099403,0.888258194,0.786389026,0.375448596,0.970978276,0.922480541,0.861711962
GaussianMixtureMonitor,resnet,svhn,svhn,brightness,Case0,25274,26032,0.502967476,0.21293024,f1,-2060.365482,-1174.342209,0.848451,0.848885739,0.848017621,0.847237701,0.661264,0.784931,0.661264,0.847875,0.713286,0.978892,0.499264,0.786455,0.734394,0.265606,0.978892,0.592127236,0.528208542,0.907888591,0.913366194,0.649779736,0.94821273,0.785245742,0.712430092
GaussianMixtureMonitor,resnet,svhn,svhn,brightness,Case1,42907,26032,0.52438996,0.21293024,f1,-1808.142046,-1174.342209,0.904718,0.868725711,0.943822222,0.842750037,0.742508,0.784931,0.742508,0.889245,0.781573,0.943172,0.61225,0.86071,0.838401,0.161599,0.943172,0.681501044,0.652867441,0.946158682,0.930037634,0.694755556,0.94821273,0.785245742,0.712430092
GaussianMixtureMonitor,resnet,svhn,svhn,brightness,Case2,186192,26032,0.433197989,0.21293024,f1,-1841.388559,-1174.342209,0.811548,0.735536524,0.905080711,0.751283946,0.736385,0.784931,0.736385,0.887207,0.778274,0.947682,0.602132,0.855524,0.830592,0.169408,0.947682,0.674969193,0.643567692,0.886741824,0.801927067,0.352054353,0.94821273,0.785245742,0.712430092
GaussianMixtureMonitor,resnet,svhn,svhn,brightness,Case3,173176,26032,0.435897584,0.21293024,f1,-1888.923159,-1174.342209,0.813224,0.733181543,0.912885662,0.743287371,0.726661,0.784931,0.726661,0.883574,0.772372,0.954176,0.586754,0.84715,0.818195,0.181805,0.954176,0.664578156,0.628765535,0.886064665,0.802240063,0.349464146,0.94821273,0.785245742,0.712430092
GaussianMixtureMonitor,resnet,svhn,svhn,brightness,Case0,25274,26032,0.502967476,0.21293024,gmean,-2017.928453,-1494.502696,0.849959,0.869565217,0.825991189,0.874621875,0.862672,0.895363,0.684742,0.862672,0.737803,0.972758,0.528317,0.809273,0.765045,0.234955,0.972758,0.618671242,0.564575587,0.907888591,0.913366194,0.649779736,0.94821273,0.785245742,0.712430092
GaussianMixtureMonitor,resnet,svhn,svhn,brightness,Case1,42907,26032,0.52438996,0.21293024,gmean,-1639.021997,-1494.502696,0.895455,0.886835237,0.921244444,0.870387612,0.89482,0.895363,0.764693,0.89482,0.790543,0.923688,0.652396,0.878957,0.866855,0.133145,0.923688,0.705235337,0.686431686,0.946158682,0.930037634,0.694755556,0.94821273,0.785245742,0.712430092
GaussianMixtureMonitor,resnet,svhn,svhn,brightness,Case2,186192,26032,0.433197989,0.21293024,gmean,-1807.946167,-1494.502696,0.825212,0.740012682,0.89704679,0.759129759,0.889245,0.895363,0.742508,0.889245,0.781573,0.943172,0.61225,0.86071,0.838401,0.161599,0.943172,0.681501044,0.652867441,0.886741824,0.801927067,0.352054353,0.94821273,0.785245742,0.712430092
GaussianMixtureMonitor,resnet,svhn,svhn,brightness,Case3,173176,26032,0.435897584,0.21293024,gmean,-1807.946167,-1494.502696,0.825565,0.744689786,0.892657014,0.763514828,0.889245,0.895363,0.742508,0.889245,0.781573,0.943172,0.61225,0.86071,0.838401,0.161599,0.943172,0.681501044,0.652867441,0.886064665,0.802240063,0.349464146,0.94821273,0.785245742,0.712430092
GaussianMixtureMonitor,resnet,svhn,svhn,brightness,Case0,25274,26032,0.502967476,0.21293024,95tnr,-1603.12559,193.593687,0,0.929238385,0.649779736,0.949928355,0,0,0.767794,0.895093,0.790835,0.919538,0.659038,0.881569,0.871297,0.128703,0.919538,0.708459093,0.691187218,0.907888591,0.913366194,0.649779736,0.94821273,0.785245742,0.712430092
GaussianMixtureMonitor,resnet,svhn,svhn,brightness,Case1,42907,26032,0.52438996,0.21293024,95tnr,200.710607,193.593687,0,0.938689726,0.694755556,0.949968148,0,0,0.750595,0.822215,0.661648,0.711528,0.794201,0.899316,0.95012,0.04988,0.711528,0.689390325,0.687759736,0.946158682,0.930037634,0.694755556,0.94821273,0.785245742,0.712430092
GaussianMixtureMonitor,resnet,svhn,svhn,brightness,Case2,186192,26032,0.433197989,0.21293024,95tnr,2112.758535,193.593687,0,0.843286906,0.352054353,0.949997157,0,0,0.628951,0.700593,0.477479,0.50442,0.835125,0.873271,0.973059,0.026941,0.50442,0.583894363,0.558083969,0.886741824,0.801927067,0.352054353,0.94821273,0.785245742,0.712430092
GaussianMixtureMonitor,resnet,svhn,svhn,brightness,Case3,173176,26032,0.435897584,0.21293024,95tnr,2025.174211,193.593687,0,0.843754998,0.349464146,0.94999437,0,0,0.63542,0.706617,0.485752,0.513621,0.832943,0.874501,0.972131,0.027869,0.513621,0.588806841,0.564713921,0.886064665,0.802240063,0.349464146,0.94821273,0.785245742,0.712430092
GaussianMixtureMonitor,resnet,svhn,svhn,blur,Case0,25274,26032,0.502967476,0.068838353,f1,-2060.365482,-1167.991372,0.848451,0.848885739,0.848017621,0.847237701,0.3954,0.557466,0.3954,0.854112,0.711809,0.911272,0.252474,0.808159,0.800536,0.199464,0.911272,0.417046733,0.322342736,0.907888591,0.913366194,0.649779736,0.927783088,0.529054746,0.642299107
GaussianMixtureMonitor,resnet,svhn,svhn,blur,Case1,47776,26032,0.493050904,0.068838353,f1,-1998.895793,-1167.991372,0.858802,0.84242548,0.875827815,0.840668869,0.435883,0.557466,0.435883,0.861397,0.723368,0.883929,0.289262,0.842502,0.839439,0.160561,0.883929,0.449358838,0.370594387,0.918994938,0.909410207,0.641280353,0.927783088,0.529054746,0.642299107
GaussianMixtureMonitor,resnet,svhn,svhn,blur,Case2,186192,26032,0.45334386,0.068838353,f1,-1842.21578,-1167.991372,0.815528,0.739030423,0.909689725,0.733599914,0.502627,0.557466,0.502627,0.859019,0.719234,0.827567,0.360915,0.887254,0.891667,0.108333,0.827567,0.499444499,0.449888952,0.881231084,0.805831663,0.335521094,0.927783088,0.529054746,0.642299107
GaussianMixtureMonitor,resnet,svhn,svhn,blur,Case3,173176,26032,0.479575692,0.068838353,f1,-1888.923159,-1167.991372,0.822068,0.741852329,0.921734838,0.704432732,0.48749,0.557466,0.48749,0.861433,0.723286,0.842634,0.342948,0.878035,0.880652,0.119348,0.842634,0.488486597,0.431900475,0.873681923,0.81042607,0.298635778,0.927783088,0.529054746,0.642299107
GaussianMixtureMonitor,resnet,svhn,svhn,blur,Case0,25274,26032,0.502967476,0.068838353,gmean,-2017.928453,-1941.231193,0.849959,0.869565217,0.825991189,0.874621875,0.860077,0.864407,0.424887,0.860077,0.721279,0.891741,0.278883,0.83382,0.829538,0.170462,0.891741,0.440749563,0.357503678,0.907888591,0.913366194,0.649779736,0.927783088,0.529054746,0.642299107
GaussianMixtureMonitor,resnet,svhn,svhn,blur,Case1,47776,26032,0.493050904,0.068838353,gmean,-1976.838354,-1941.231193,0.858303,0.849864499,0.865342163,0.851321222,0.861242,0.864407,0.447787,0.861242,0.722622,0.87221,0.301214,0.851913,0.850413,0.149587,0.87221,0.45795706,0.384833447,0.918994938,0.909410207,0.641280353,0.927783088,0.529054746,0.642299107
GaussianMixtureMonitor,resnet,svhn,svhn,blur,Case2,186192,26032,0.45334386,0.068838353,gmean,-1680.235583,-1941.231193,0.818745,0.756395414,0.87468161,0.766385349,0.840603,0.864407,0.533849,0.840603,0.687664,0.770089,0.408526,0.907422,0.917574,0.082426,0.770089,0.51809457,0.48777113,0.881231084,0.805831663,0.335521094,0.927783088,0.529054746,0.642299107
GaussianMixtureMonitor,resnet,svhn,svhn,blur,Case3,173176,26032,0.479575692,0.068838353,gmean,-1678.958874,-1941.231193,0.811289,0.764500672,0.876040024,0.751323162,0.840641,0.864407,0.534056,0.840641,0.687746,0.770089,0.408768,0.907498,0.917657,0.082343,0.770089,0.518287314,0.488008539,0.873681923,0.81042607,0.298635778,0.927783088,0.529054746,0.642299107
GaussianMixtureMonitor,resnet,svhn,svhn,blur,Case0,25274,26032,0.502967476,0.068838353,95tnr,-1603.12559,-1216.84855,0,0.929238385,0.649779736,0.949928355,0,0,0.54757,0.832969,0.675512,0.748326,0.431745,0.914874,0.927186,0.072814,0.748326,0.52759873,0.504292273,0.907888591,0.913366194,0.649779736,0.927783088,0.529054746,0.642299107
GaussianMixtureMonitor,resnet,svhn,svhn,blur,Case1,47776,26032,0.493050904,0.068838353,95tnr,-1221.644077,-1216.84855,0,0.925782926,0.641280353,0.95,0,0,0.555422,0.782499,0.594531,0.644531,0.487959,0.928972,0.95,0.05,0.644531,0.523549337,0.517625233,0.918994938,0.909410207,0.641280353,0.927783088,0.529054746,0.642299107
GaussianMixtureMonitor,resnet,svhn,svhn,blur,Case2,186192,26032,0.45334386,0.068838353,95tnr,2419.314491,-1216.84855,0,0.847350627,0.335521094,0.949873751,0,0,0.295842,0.432909,0.182222,0.188616,0.685598,0.938191,0.993606,0.006394,0.188616,0.338462032,0.274285518,0.881231084,0.805831663,0.335521094,0.927783088,0.529054746,0.642299107
GaussianMixtureMonitor,resnet,svhn,svhn,blur,Case3,173176,26032,0.479575692,0.068838353,95tnr,2525.133273,-1216.84855,0,0.846224709,0.298635778,0.949991678,0,0,0.288869,0.425894,0.176496,0.182478,0.692797,0.938153,0.994018,0.005982,0.182478,0.334902459,0.267854547,0.873681923,0.81042607,0.298635778,0.927783088,0.529054746,0.642299107
GaussianMixtureMonitor,resnet,svhn,svhn,pixelization,Case0,25274,26032,0.502967476,0.033689305,f1,-2060.365482,-1041.335452,0.848451,0.848885739,0.848017621,0.847237701,0.273392,0.474625,0.273392,0.858283,0.71687,0.874572,0.162019,0.843385,0.842298,0.157702,0.874572,0.335327308,0.229596154,0.907888591,0.913366194,0.649779736,0.924442142,0.397328402,0.690992018
GaussianMixtureMonitor,resnet,svhn,svhn,pixelization,Case1,50157,26032,0.50022928,0.033689305,f1,-2060.365482,-1041.335452,0.849602,0.845361638,0.85388601,0.843658994,0.273392,0.474625,0.273392,0.858283,0.71687,0.874572,0.162019,0.843385,0.842298,0.157702,0.874572,0.335327308,0.229596154,0.910731385,0.914098121,0.655958549,0.924442142,0.397328402,0.690992018
GaussianMixtureMonitor,resnet,svhn,svhn,pixelization,Case2,186192,26032,0.458258142,0.033689305,f1,-1842.21578,-1041.335452,0.81395,0.736653723,0.909368993,0.72500694,0.381113,0.474625,0.381113,0.843523,0.693464,0.77309,0.252891,0.915412,0.920374,0.079626,0.77309,0.411656124,0.348011068,0.877658816,0.804649816,0.33445455,0.924442142,0.397328402,0.690992018
GaussianMixtureMonitor,resnet,svhn,svhn,pixelization,Case3,173176,26032,0.489750312,0.033689305,f1,-1888.923159,-1041.335452,0.818208,0.73603377,0.921038048,0.682955536,0.366553,0.474625,0.366553,0.851076,0.706144,0.794755,0.238209,0.90746,0.911389,0.088611,0.794755,0.403372074,0.331918999,0.865336486,0.807401591,0.284637968,0.924442142,0.397328402,0.690992018
GaussianMixtureMonitor,resnet,svhn,svhn,pixelization,Case0,25274,26032,0.502967476,0.033689305,gmean,-2017.928453,-2001.562783,0.849959,0.869565217,0.825991189,0.874621875,0.859338,0.86019,0.302024,0.859338,0.718765,0.850627,0.183608,0.867548,0.868138,0.131862,0.850627,0.357330538,0.26107541,0.907888591,0.913366194,0.649779736,0.924442142,0.397328402,0.690992018
GaussianMixtureMonitor,resnet,svhn,svhn,pixelization,Case1,50157,26032,0.50022928,0.033689305,gmean,-2030.941042,-2001.562783,0.850546,0.859583163,0.838341969,0.862927355,0.85725,0.86019,0.291667,0.85725,0.714513,0.854048,0.175863,0.860249,0.860465,0.139535,0.854048,0.348505102,0.249747552,0.910731385,0.914098121,0.655958549,0.924442142,0.397328402,0.690992018
GaussianMixtureMonitor,resnet,svhn,svhn,pixelization,Case2,186192,26032,0.458258142,0.033689305,gmean,-1661.50557,-2001.562783,0.814445,0.75574391,0.870481928,0.762015704,0.817819,0.86019,0.429312,0.817819,0.65264,0.708096,0.308036,0.936578,0.944544,0.055456,0.708096,0.440544501,0.401196458,0.877658816,0.804649816,0.33445455,0.924442142,0.397328402,0.690992018
GaussianMixtureMonitor,resnet,svhn,svhn,pixelization,Case3,173176,26032,0.489750312,0.033689305,gmean,-1638.089027,-2001.562783,0.801322,0.762341136,0.867084056,0.740547514,0.816124,0.86019,0.435427,0.816124,0.650265,0.703535,0.315278,0.938537,0.94673,0.05327,0.703535,0.444962907,0.407876733,0.865336486,0.807401591,0.284637968,0.924442142,0.397328402,0.690992018
GaussianMixtureMonitor,resnet,svhn,svhn,pixelization,Case0,25274,26032,0.502967476,0.033689305,95tnr,-1603.12559,-1586.424543,0,0.929238385,0.649779736,0.949928355,0,0,0.438812,0.809851,0.640147,0.690992,0.321485,0.940458,0.949155,0.050845,0.690992,0.445660945,0.411762768,0.907888591,0.913366194,0.649779736,0.924442142,0.397328402,0.690992018
GaussianMixtureMonitor,resnet,svhn,svhn,pixelization,Case1,50157,26032,0.50022928,0.033689305,95tnr,-1578.103797,-1586.424543,0,0.929200542,0.655958549,0.949974069,0,0,0.445017,0.809894,0.640677,0.689852,0.328447,0.942033,0.950825,0.049175,0.689852,0.450804361,0.418472145,0.910731385,0.914098121,0.655958549,0.924442142,0.397328402,0.690992018
GaussianMixtureMonitor,resnet,svhn,svhn,pixelization,Case2,186192,26032,0.458258142,0.033689305,95tnr,2419.314491,-1586.424543,0,0.846719877,0.33445455,0.94878455,0,0,0.223853,0.3723,0.135493,0.139111,0.57277,0.967502,0.996382,0.003618,0.139111,0.271374735,0.213497613,0.877658816,0.804649816,0.33445455,0.924442142,0.397328402,0.690992018
GaussianMixtureMonitor,resnet,svhn,svhn,pixelization,Case3,173176,26032,0.489750312,0.033689305,95tnr,2671.636432,-1586.424543,0,0.845273109,0.284637968,0.949990381,0,0,0.207671,0.355191,0.123348,0.126568,0.578125,0.967463,0.99678,0.00322,0.126568,0.260103699,0.197964748,0.865336486,0.807401591,0.284637968,0.924442142,0.397328402,0.690992018
GaussianMixtureMonitor,resnet,svhn,svhn,fgsm,Case0,25274,26032,0.502967476,0.191226183,f1,-2060.365482,-752.144028,0.848451,0.848885739,0.848017621,0.847237701,0.632549,0.786702,0.632549,0.847894,0.711652,0.972077,0.468804,0.784035,0.739574,0.260426,0.972077,0.572126607,0.504771122,0.907888591,0.913366194,0.649779736,0.952143311,0.793148696,0.762354359
GaussianMixtureMonitor,resnet,svhn,svhn,fgsm,Case1,40945,26032,0.485627061,0.191226183,f1,-1592.321516,-752.144028,0.898024,0.880448439,0.916314625,0.882531694,0.760756,0.786702,0.760756,0.900334,0.801018,0.91824,0.649382,0.889559,0.882778,0.117222,0.91824,0.70922608,0.69168629,0.951805377,0.934854371,0.772681553,0.952143311,0.793148696,0.762354359
GaussianMixtureMonitor,resnet,svhn,svhn,fgsm,Case2,186192,26032,0.436232491,0.191226183,f1,-1842.21578,-752.144028,0.811969,0.735833392,0.905679426,0.748411436,0.723208,0.786702,0.723208,0.892141,0.787301,0.94556,0.585521,0.861593,0.84174,0.15826,0.94556,0.670166351,0.637615034,0.885684527,0.801989239,0.346921439,0.952143311,0.793148696,0.762354359
GaussianMixtureMonitor,resnet,svhn,svhn,fgsm,Case3,173176,26032,0.442936666,0.191226183,f1,-1895.915317,-752.144028,0.814994,0.734249067,0.91569108,0.736477661,0.709803,0.786702,0.709803,0.887458,0.77929,0.951989,0.565851,0.851145,0.827301,0.172699,0.951989,0.656059123,0.61822515,0.883867793,0.802110133,0.336310067,0.952143311,0.793148696,0.762354359
